"","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"1.dsecxx613*",25,16,7.3125,19.1057364858481,1,3,0,1,74,73,2.7176541462401,6.39108961010828,4.77643412146202
"1.dseczz612*",26,16,2.4375,5.75,1,1,0,1,24,23,3.28125,9.36328125,1.4375
"1.outputinputlesssubsratio",27,16,1.011596875,0.216286959283841,0.971835,1.00304,0.209921334,0.7244,1.41859,0.69419,0.526854101543617,-1.03828917891933,0.0540717398209603
"1.fo_kg_ha",28,16,6907.81652763433,1407.25063750842,6865.83111372179,6931.15814189272,1572.55350864344,4277.967200363,9210.88325528823,4932.91605492523,-0.0728279185054109,-0.958783269498535,351.812659377105
"1.netem_ha",29,16,4408.56424359118,783.622918896597,4223.46867153958,4369.03486904807,689.084267298924,3499.43537414966,5871.10435663627,2371.66898248661,0.627405298059788,-0.984903029907692,195.905729724149
"1.ghg_ha",30,16,4464.14683001269,794.486617374256,4264.95579405266,4432.55903456074,874.684287035816,3499.42857142857,5871.09422492401,2371.66565349544,0.442843120946602,-1.21798430856644,198.621654343564
"1.tde_ha",31,16,519.558785607051,131.277139049604,493.135171986773,505.59797190209,119.206022394353,362.198142414861,872.370820668693,510.172678253832,0.992371387638954,0.66555532500197,32.8192847624011
"1.tie_ha",32,16,1943.20143048385,379.304704511954,1905.4644370745,1946.79720923515,483.92084401873,1288.22096987407,2547.84098857543,1259.62001870136,0.018840751957611,-1.4133127045672,94.8261761279885
"1.tch4_ha",33,16,667.36604854206,466.997206595281,734.401533431494,652.848943016312,529.509990934526,0,1537.9715744446,1537.9715744446,-0.0558433922253513,-1.18423773837108,116.74930164882
"1.tn20_ha",34,16,1334.02056537972,192.162676838397,1295.65176838759,1320.74116381554,201.445702090319,1106.2750929368,1747.67765972126,641.402566784461,0.663460289518134,-0.734243090265221,48.0406692095993
"2.cluster",1,26,2,0,2,2,0,2,2,0,NA,NA,0
"2.fa_aaua",2,26,153.949230769231,91.9542148212066,137.06,144.829090909091,78.370236,33.8,402.4,368.6,1.04268207211343,0.126002277765567,18.0337052204014
"2.op_ha",3,26,-89.6532404749148,483.06810815028,-9.91082679696542,-21.7717153262331,298.446265225585,-2134.26035502959,407.9324055666,2542.19276059619,-2.80764758955832,9.5049983031379,94.7374503789472
"2.vc_ha",4,26,362.505773942635,105.675221811756,352.087681757322,354.314978411205,96.2907512369914,174.676434676435,717.448884758364,542.77245008193,1.25858756954599,2.68184396571105,20.724616081592
"2.gm_ha",5,26,827.55426990693,156.282353562815,842.188771377381,829.891087680036,144.513089392114,481.330891330891,1228.01832760596,746.687436275065,0.0397912926723735,0.25477542064596,30.6494911710384
"2.nm_ha",6,26,-189.125712419771,368.883793070159,-102.05051883982,-134.457109579299,248.733779660323,-1729.26035502959,237.567097415507,1966.82745244509,-2.71192666688202,8.89267899221676,72.3440638120332
"2.fbi_ha",7,26,184.229724225037,341.439268316894,156.703529140564,173.021418149517,312.543172781663,-567.100591715976,1265.75255908,1832.85315079597,0.737569511497706,2.09355682326317,66.9617496867188
"2.slr_ha",8,26,0.0104373435209513,0.00502472462621892,0.00878223680704735,0.00965628133954184,0.00279581228429288,0.00589576174112257,0.0245586854460094,0.0186629237048868,1.70671350014411,1.85882726714287,0.000985429573827711
"2.sck_glu",9,10,0.0548992355802641,0.17360662623579,0,0,0,0,0.548992355802641,0.548992355802641,2.27683991532123,3.57,0.0548992355802641
"2.sd_glu",10,26,0.104434243642379,0.193029609119059,0,0.0623216142366593,0,0,0.689776951672862,0.689776951672862,1.95242705589523,2.93526450026663,0.0378562209076643
"2.sd_dc",11,26,0,0,0,0,0,0,0,0,NA,NA,0
"2.lspec",12,26,0.160201085794316,0.256241367991281,0,0.117339377083771,0,0,0.837834650312537,0.837834650312537,1.29373378643955,0.335444477115931,0.0502530667529711
"2.feed_lu",13,11,Inf,NA,366.504517025712,435.601361888132,336.985165387797,46.5637233579817,Inf,Inf,NA,NA,NA
"2.homefeed_per",14,11,0.262541425807446,0.348009386205051,0.148652833694642,0.209772853764656,0.220392691235677,0,1,1,0.995925815322484,-0.572858332227082,0.104928777960367
"2.cspec",15,26,0.839798914205684,0.256241367991281,1,0.882660622916229,0,0.162165349687463,1,0.837834650312537,-1.29373378643955,0.335444477115934,0.0502530667529711
"2.ifert_ha",16,26,134.683998853814,49.3716886300913,142.152205254781,138.845547194155,32.9186019785076,5.96874547822312,205.47144567284,199.502700194617,-0.797634895697963,0.141698282038574,9.68258475937934
"2.arable_ha",17,26,0.728964113274223,0.153659898301339,0.693865435356201,0.735032348972311,0.184144768532138,0.426855737230502,0.943661971830986,0.516806234600484,-0.172310979476116,-1.17932507823539,0.0301351853805849
"2.fodder_ha",18,26,0.0622896052157849,0.0497762890287921,0.0484890683285937,0.0575638127777913,0.0183385242552239,0,0.190197873389198,0.190197873389198,1.20943523843953,0.546843447806369,0.00976193342584789
"2.grass_ha",19,26,0.193128757040114,0.157222728562787,0.197166469893743,0.178302928384985,0.173230928077995,0,0.571624945738678,0.571624945738678,0.570728602872697,-0.361713182304737,0.0308339138816136
"2.rough_grazing_ha",20,20,0.0642575746094596,0.133947388447548,0.0116150385117568,0.0308729922664567,0.0172204560975306,0,0.494505494505494,0.494505494505494,2.10288908658236,3.22011872442602,0.0299515465977287
"2.wood_aua_p",21,26,0.0139810802450273,0.0231225194941314,0,0.0104705882313384,0,0,0.0733689061363085,0.0733689061363085,1.24534081566264,0.0204196742148675,0.00453469915784637
"2.fwood_aua_p",22,26,0.00126938943890423,0.00591284733195132,0,0,0,0,0.0301274623406721,0.0301274623406721,4.46298877448845,18.824911545979,0.00115960476640442
"2.nue",23,20,0.78288,0.307290234143554,0.7802,0.7675,0.17553984,0.0382,1.4544,1.4162,0.158551137503352,0.77001159826951,0.0687121852366813
"2.farm_n_surplus",24,20,37.3405,50.573236262401,30.29,33.619375,36.019767,-58.04,190.98,249.02,1.04346552134865,2.16946781922952,11.3085194124886
"2.dsecxx613*",25,26,5.11538461538461,10.5539638925929,1,2.5,0,1,45,44,2.65558101973024,6.30986550161188,2.06980260900326
"2.dseczz612*",26,26,1.42307692307692,1.50128150386467,1,1,0,1,7,6,3.04080137082021,7.65252153206114,0.294425526292379
"2.outputinputlesssubsratio",27,26,0.972603076923077,0.249457313442909,0.93911,0.973432727272727,0.246986334,0.43792,1.48319,1.04527,0.00456987568646354,-0.59932170069757,0.0489226041943779
"2.fo_kg_ha",28,26,4736.12504552938,1647.58047958823,5225.45453973289,4955.56762267247,626.313180890609,71.5976331360947,6630.60686015831,6559.00922702222,-1.45221709747499,1.11386327593319,323.117115985959
"2.netem_ha",29,26,2247.86302797804,746.752019797634,2128.67308715499,2236.54565536693,772.904656203307,919.570250325568,3709.4563197026,2789.88606937703,0.113129494350818,-0.869995544796491,146.450120029345
"2.ghg_ha",30,26,2408.30389875014,740.220925731246,2324.40648031777,2426.15771118863,703.587907103194,919.563015482564,3709.46096654275,2789.89795106019,-0.170676200689937,-0.85561417174145,145.169267102821
"2.tde_ha",31,26,416.728906987526,105.180498461726,436.259452896173,422.84602344554,94.3806487132459,114.248021108179,575.597402597403,461.349381489223,-0.769188677729973,0.546619222259468,20.6275928502214
"2.tie_ha",32,26,1051.46710272049,466.6859916296,948.795832928076,1063.40932708245,409.203123374094,45.6663290406598,1939.74960876369,1894.08327972303,-0.192204094318061,-0.447589216933075,91.5246530015281
"2.tch4_ha",33,26,151.186574625093,297.675528587545,0,92.1653489442329,0,0,1197.39644970414,1197.39644970414,2.08706639437295,3.73881178901809,58.3789741918054
"2.tn20_ha",34,26,788.921314417035,283.438357452364,824.142963818858,795.007492260012,214.307238112949,155.549124583997,1401.28104059913,1245.73191601514,-0.207281642404309,-0.0522031958124241,55.5868352134727
"3.cluster",1,15,3,0,3,3,0,3,3,0,NA,NA,0
"3.fa_aaua",2,15,168.062666666667,80.4419655463016,145.5,158.857692307692,54.322464,87,368.79,281.79,1.24091328829408,0.398957897669126,20.7700261931345
"3.op_ha",3,15,231.606147112902,159.975688065829,201.705057791622,229.461553094861,144.237218869476,-82.3233794610342,573.415395921367,655.738775382401,0.147261609164301,-0.24936670326668,41.3055450451351
"3.vc_ha",4,15,415.27377256221,72.8854797348984,431.748251748252,414.98196559734,54.4419222230066,293.241379310345,541.099656357388,247.858277047043,-0.30996013973285,-0.950944274019547,18.81894994624
"3.gm_ha",5,15,1087.99277055919,208.827314635205,1069.53591862683,1070.78485447277,261.88201525747,841.939857371404,1557.74859287054,715.80873549914,0.682509825849455,-0.657581045768421,53.9189807876911
"3.nm_ha",6,15,101.891588224407,169.987412659875,77.3333333333333,87.1952678633999,129.409072164948,-154.668608885652,549.503950027558,704.17255891321,1.01499235188626,0.846837569034835,43.8905612197721
"3.fbi_ha",7,15,471.868620949953,172.013528814183,453.676326929339,463.711288212206,197.834246118203,244.316831683168,805.465735807459,561.148904124291,0.576098634441837,-0.955877343339233,44.4137021613133
