"","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"1.fwood_aua_p",22,56,0.00352581850491543,0.0170522510275568,0,9.64041260965969e-05,0,0,0.119893428063943,0.119893428063943,5.92322256299602,36.340575249084,0.00227870289351362
"1.nue",23,53,0.160233962264151,0.109923837170239,0.1298,0.145095348837209,0.09103164,0.0255,0.5022,0.4767,1.12585703427911,0.699825128240694,0.015099200265108
"1.farm_n_surplus",24,53,98.9832075471698,42.0034926557664,95.16,96.5272093023256,34.76697,22.17,215.65,193.48,0.516377130148057,0.22963650452629,5.76962343901069
"1.dsecxx613*",25,56,3.83928571428571,10.8288785379471,1,1.06521739130435,0,1,72,71,4.82259432910728,25.7480330841113,1.44706976328526
"1.dseczz612*",26,56,2.53571428571429,5.31195661850538,1,1.08695652173913,0,1,29,28,3.79491232761888,14.1878339250214,0.709840061423335
"1.outputinputlesssubsratio",27,56,0.810575178571429,0.156864516307325,0.77823,0.797420869565217,0.110631612,0.50519,1.21579,0.7106,0.842101989425341,0.136825889926053,0.0209619027201438
"1.fo_kg_ha",28,56,406.283712828852,339.242113531677,275.518162064152,330.610701175052,96.2887006685393,133.370712401055,1741.37727759914,1608.00656519809,2.34120441690632,4.99016126721066,45.3331342857359
"1.netem_ha",29,56,7475.3190813061,1126.30946993904,7278.41841225258,7456.96714520483,919.230012162415,4764.48508180943,10481.3821585903,5716.89707678088,0.283820937464257,0.0460795075995799,150.509433856816
"1.ghg_ha",30,56,7669.83889551992,1015.50622818208,7317.06516622691,7572.79638719032,834.751192340453,6290.58949624866,10481.3821585903,4190.79266234165,0.840719959972611,-0.261672544693178,135.702727856872
"1.tde_ha",31,56,378.187205597085,109.506494659866,374.702932270336,374.753766986357,103.659948003441,161.47792706334,703.772151898734,542.294224835394,0.336702634692224,0.0935879168230866,14.633420880136
"1.tie_ha",32,56,1296.40110300798,520.921178202168,1224.26536859413,1250.15597077096,388.469890115674,268.848,2829.52975396922,2560.68175396922,0.946551871655572,1.27398655915848,69.6110205123974
"1.tch4_ha",33,56,4129.55337191002,641.880514042546,3968.84335035393,4105.2845804386,596.345111615187,2859.53912111468,5512.70363951473,2653.16451840005,0.412226165465695,-0.375331853547241,85.7748916711981
"1.tn20_ha",34,56,1865.69721500483,394.71434050451,1795.51348725366,1823.25144182892,257.670971875095,1270.14086800749,3677.50463821892,2407.36377021143,1.96796168331084,6.26899915166085,52.7459224219395
"2.cluster",1,57,2,0,2,2,0,2,2,0,NA,NA,0
"2.fa_aaua",2,57,256.578771929825,172.162170445175,203.8,238.262340425532,133.65639,42.5,701.69,659.19,0.958403692741553,-0.12450198261852,22.8034365417181
"2.op_ha",3,57,-77.4864132343526,233.419153661759,-49.1699604743083,-53.9294571630572,169.485805650377,-1169.32090545939,279.86901068597,1449.18991614536,-1.85201927050783,6.37668387796001,30.9171221783738
"2.vc_ha",4,57,207.0545558576,95.54619746294,197.619845792826,201.864431149492,91.8997435796973,35,444.283183428727,409.283183428727,0.501251880278135,-0.615957782427478,12.655403013419
"2.gm_ha",5,57,428.026517481694,170.361895123778,466.901246492802,430.075988818242,191.364155836364,108.310844446773,761.325966850829,653.015122404055,-0.124414915257036,-1.03248682390061,22.5649842502366
"2.nm_ha",6,57,-127.250226388091,240.321799688783,-85.3421052631579,-92.5280455931478,176.689835610751,-1298.62849533955,154.009386523634,1452.63788186318,-2.32909894836656,8.13629582674306,31.8313999795897
"2.fbi_ha",7,57,87.6024833939802,180.089014149551,96.1559383499547,99.3008389359301,128.900651646186,-926.817576564581,399.540023894863,1326.35760045944,-2.96693366422242,15.1787964838898,23.8533726393025
"2.slr_ha",8,57,0.0177311253026547,0.00746712918784747,0.0154155341405156,0.0169563130079665,0.00553297412494532,0.0065749354005168,0.0459983207388749,0.0394233853383581,1.28796005820303,2.01614657254062,0.000989045422368879
"2.sck_glu",9,57,0.235067592972979,0.2215634167103,0.205031585947024,0.211222557276008,0.285422714972988,0,0.927988121752041,0.927988121752041,0.868038905354,0.273819146045218,0.0293467914574678
"2.sd_glu",10,57,0.63255111818128,0.206939884411409,0.614694012025369,0.625190781054183,0.212309394613294,0.245921846315237,1.11385390428212,0.867932057966879,0.236384902924624,-0.426439636322888,0.0274098572870212
"2.sd_dc",11,57,0,0,0,0,0,0,0,0,NA,NA,0
"2.lspec",12,57,0.974834501969124,0.0655334529807872,1,0.992210499081417,0,0.680328152584029,1,0.319671847415971,-2.87248555477599,7.91593633558533,0.00868011789432532
"2.feed_lu",13,57,145.695884385525,79.5794252810959,140.843343956852,141.104965577375,71.0519939826717,12.9988331388565,438.540014675598,425.541181536742,0.829447943169724,1.59043349805843,10.5405523741452
"2.homefeed_per",14,57,0.032593978879328,0.124621305085967,0,0.000518163628102006,0,0,0.695140553497494,0.695140553497494,4.06095887690553,16.128494082069,0.0165064950966038
"2.cspec",15,57,0.0251654980308758,0.0655334529807872,0,0.00778950091858317,0,0,0.319671847415971,0.319671847415971,2.872485554776,7.91593633558534,0.00868011789432532
"2.ifert_ha",16,57,25.7180873868395,22.1169035678968,19.4552139037433,23.4262544306958,21.9817336691271,0,94.9596774193548,94.9596774193548,0.923826228838317,0.349965299261443,2.92945544137666
"2.arable_ha",17,57,0.0113107990640363,0.0357299449229592,0,0.00153051722023102,0,0,0.157253599114064,0.157253599114064,3.21688010666364,9.39788081881045,0.00473254681666113
"2.fodder_ha",18,57,0.00408486104294198,0.0132021239260301,0,0.00100516234938875,0,0,0.0879326792041428,0.0879326792041428,4.80140538634364,26.1388484345267,0.00174866403220094
"2.grass_ha",19,57,0.518265632292892,0.321268506829128,0.543694690265487,0.518830569077336,0.443537413791587,0,1,1,0.109166381059092,-1.43471770763947,0.0425530532601152
"2.rough_grazing_ha",20,51,3.54189471717319,4.99562519561163,2.26640159045726,2.40132180792529,2.29709009742376,0,24.4424853064652,24.4424853064652,2.82929744181636,8.24354321569524,0.699527446868349
