"","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"cluster",1,51,2.23529411764706,0.763890968505785,2,2.29268292682927,1.4826,1,3,2,-0.407308960241682,-1.22256288204209,0.106966130956752
"fa_aaua",2,51,140.606078431373,90.5221877570009,117,125.541951219512,63.45528,30.6,466.5,435.9,1.7194595483345,3.04266812867406,12.6756416678773
"op_ha",3,51,24.9883360540116,725.301482021889,196.730486008837,131.190001231903,470.629536109893,-2497.16312056738,1482.04494382022,3979.2080643876,-1.45822466367668,2.52506103016033,101.562522019125
"vc_ha",4,51,2135.19287755914,749.074520942598,2136.93333333333,2125.364929381,790.297210717703,595.163704396632,3816.40648011782,3221.24277572119,0.116132906339851,-0.600527560379297,104.891413312874
"gm_ha",5,51,1848.86298420757,536.771840602578,1845.35606060606,1859.22204342135,481.414006506239,690.336856010568,2989.37078651685,2299.03393050629,-0.218925111968005,-0.3776741725737,75.1630918062847
"nm_ha",6,51,-231.56148847723,635.919111252554,-83.4503424657534,-164.686073426377,441.078949739726,-2147.05882352941,1317.32584269663,3464.38466622604,-0.894463647600076,1.23074444675976,89.0464866539743
"fbi_ha",7,51,227.685582295455,457.960077591999,253.53839626644,221.198087480065,402.706704023457,-1035.54231227652,1712.49438202247,2748.03669429899,0.198780218621753,1.35922627666525,64.1272375931998
"slr_ha",8,51,0.0430688694598969,0.00865302859933085,0.0431450777202073,0.0431228705440065,0.0105630992708304,0.0205607079646018,0.0603725490196078,0.0398118410550061,-0.0543862132489154,-0.606034659269914,0.00121166636141678
"sck_glu",9,51,0.000612882996713476,0.00437686005610015,0,0,0,0,0.0312570328323873,0.0312570328323873,6.72683569778162,44.116493656286,0.000612882996713476
"sd_glu",10,51,2.12923351997854,0.478344042275006,2.12661917098446,2.12830436424336,0.551991180987679,0.911976401179941,3.00295358649789,2.09097718531795,-0.00748143097629773,-0.606765302879937,0.0669815635711143
"sd_dc",11,51,1.37683011350087,0.324243887371707,1.3030303030303,1.36996845084607,0.261911188811189,0.582890855457227,2.18954248366013,1.6066516282029,0.21948188710992,-0.112659830501769,0.0454032257854422
