"","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"grass_ha",19,207,0.730524237542346,0.249887204081876,0.814238952536825,0.765530264014508,0.195551425794809,0,1,1,-1.12664300614616,0.402947308542038,0.0173683613131643
"rough_grazing_ha",20,196,1.34499954278409,3.1251565717068,0.249094997899587,0.66707502440076,0.369308243885928,0,24.4424853064652,24.4424853064652,4.82143050380988,27.8763764873965,0.223225469407629
"wood_aua_p",21,207,0.0270016051062957,0.0781454597263622,0,0.0106846366382985,0,0,0.796351021457022,0.796351021457022,6.46325445895538,52.0409751712242,0.00543148491535438
"fwood_aua_p",22,207,0.011587905621492,0.0662591924612028,0,0.000306018574990811,0,0,0.73210844147501,0.73210844147501,8.58542001491103,81.2420764025986,0.00460533223064755
"nue",23,196,0.181745918367347,0.181745428986849,0.1239,0.149796202531646,0.09429336,0.018,1.649,1.631,3.61726981170522,21.7610363401258,0.0129818163562035
"farm_n_surplus",24,196,95.2208163265306,124.182254045588,80.465,81.1946202531646,50.475117,-34.96,1619.74,1654.7,9.53091779101799,113.126812535773,8.8701610032563
"dsecxx613*",25,207,7.72463768115942,18.5261956164393,1,2.10778443113772,0,1,82,81,2.68309671058469,5.81603569756806,1.28765960788953
"dseczz612*",26,207,2.47826086956522,5.66013661277765,1,1,0,1,33,32,4.0291509835543,15.4848914289052,0.393406689765442
"outputinputlesssubsratio",27,207,0.757662946859903,0.208582129912761,0.75628,0.758093832335329,0.192485958,0.10512,1.27324,1.16812,-0.0846264510079594,0.265882863776908,0.014497460200512
"fo_kg_ha",28,207,523.328374394855,906.720202748584,226.800256199103,294.157644426153,174.760997487455,5.14580658684204,6604.19803600655,6599.0522294197,3.61723435924057,15.1766889845038,63.021410596611
"netem_ha",29,207,5471.41282656703,4652.02119304528,5628.15264948955,5448.17239437959,2737.10745969806,-38551.4668769716,20787.2504091653,59338.7172861369,-3.71874739407733,37.7357658333681,323.33782441631
"ghg_ha",30,207,5992.34266564109,3218.23306256219,5820.36088566701,5658.20801471141,2521.41801711965,986.572252819302,20787.2585924714,19800.6863396521,1.37731978569572,3.28971827334274,223.68266044642
"tde_ha",31,207,300.605275876741,166.450513362637,292.244363364206,288.736392488299,171.343872700527,0,828.790778599391,828.790778599391,0.609342385871371,0.0284900834643644,11.5691104211032
"tie_ha",32,207,1100.68784837087,955.006692514964,952.857142857143,946.850486830882,627.982911196911,6.18863049095607,6388.3387888707,6382.15015837975,2.73256556554645,10.302899255129,66.3775536367809
"tch4_ha",33,207,3149.81006868177,1504.34579688829,3021.08368066688,3029.80959787031,1409.37702026401,527.482297403619,8874.48445171849,8347.00215431487,0.860797747876204,1.0749820170765,104.559260792461
"tn20_ha",34,207,1441.23947271171,872.21542462037,1378.84833311372,1342.85033727772,727.637849308158,157.359034880671,6403.08,6245.72096511933,1.85540980073602,6.34071168158659,60.6231627320864
