"","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"1.fo_kg_ha",28,11,16088.4819514465,1664.89758887514,16082.9393939394,16112.2392910742,1912.91963211305,13207.1363636364,18756.0114826072,5548.87511897086,-0.0603691843240872,-1.33383861009616,501.985510606021
"1.netem_ha",29,11,24271.3194744838,2919.77848422214,23284.8178137652,24222.5028977173,1656.00459448263,19227.6287878788,29754.3593519882,10526.7305641094,0.245130888262287,-0.818872082823472,880.346336647043
"1.ghg_ha",30,11,24457.4958785683,2921.0167476278,23919.5517241379,24434.0143861882,2517.55782288401,19227.6212121212,29898.7039764359,10671.0827643147,0.166306124775043,-0.749001770257808,880.719687111424
"1.tde_ha",31,11,1272.11624286268,344.101041574676,1155.1012145749,1253.45036272742,324.634964177021,832.991239048811,1879.23416789396,1046.24292884515,0.386557633231065,-1.43126520025999,103.75036771579
"1.tie_ha",32,11,8667.95848503981,1914.38154004744,8501.63329161452,8662.44752387161,2095.96836370886,5335.95744680851,12049.558173785,6713.60072697647,0.13430003759606,-0.896977479010493,577.207752174552
"1.tch4_ha",33,11,10664.7684345289,1484.78251295027,11255.7437407953,10900.0176775913,992.73352989691,7092.87878787879,12119.414893617,5026.53610573823,-1.15482806234276,0.292756408021066,447.678771885185
"1.tn20_ha",34,11,3852.65271613692,827.02869798515,4083.94868585732,3963.11075911437,667.762741984299,1997.01515151515,4714.16789396171,2717.15274244656,-0.913942240821751,-0.311627793362472,249.3585347339
"2.cluster",1,7,2,0,2,2,0,2,2,0,NA,NA,0
"2.fa_aaua",2,7,212.85,128.421172319832,138.8,212.85,57.37662,100.1,423.75,323.65,0.463651298534242,-1.68351378412763,48.5386407190925
"2.op_ha",3,7,258.542067774375,385.259870111201,166.907374631268,258.542067774375,333.277973633929,-257.552447552448,950.445478723404,1207.99792627585,0.449760344796264,-1.01043330525315,145.614543778184
"2.vc_ha",4,7,1162.73478924043,440.375013655742,1007.43018617021,1162.73478924043,611.22628587751,595.163704396632,1873.95547945205,1278.79177505542,0.29335086220444,-1.53837092698302,166.446109962824
"2.gm_ha",5,7,1386.6348544625,601.05088925873,1412.85313376988,1386.6348544625,694.096519136071,690.336856010568,2340.36023054755,1650.02337453698,0.245237559804552,-1.64509634830523,227.175882610403
"2.nm_ha",6,7,29.0439454841151,406.079858602268,88.3020648967552,29.0439454841151,342.500610745454,-572.067932067932,635.608377659574,1207.67630972751,-0.05656988032949,-1.44561806489499,153.483759756268
"2.fbi_ha",7,7,361.315109382688,440.396248572308,306.286248830683,361.315109382688,463.48017092345,-226.647952443857,995.239361702128,1221.88731414598,0.231875354764607,-1.59242490266252,166.454136006873
"2.slr_ha",8,7,0.0327196897981848,0.00625778703828188,0.0340458372310571,0.0327196897981848,0.00374352636219226,0.0205607079646018,0.0402053314121037,0.019644623447502,-0.766207096476766,-0.641403626852279,0.00236522118012818
"2.sck_glu",9,7,0,0,0,0,0,0,0,0,NA,NA,0
"2.sd_glu",10,7,1.59032797996661,0.343246943907161,1.64820205479452,1.59032797996661,0.277892424562531,0.911976401179941,1.97528818443804,1.0633117832581,-0.845957447818536,-0.549042559498274,0.129735150265898
"2.sd_dc",11,7,0.986254639748394,0.245957790817902,1.0289990645463,0.986254639748394,0.236862759237942,0.582890855457227,1.25428082191781,0.671389966460581,-0.473248228642282,-1.53119751064146,0.0929633067890022
"2.lspec",12,7,0.976138141785981,0.0298817669971432,1,0.976138141785981,0,0.940763712683645,1,0.059236287316355,-0.247893954331471,-2.17184294619701,0.0112942463156597
"2.feed_lu",13,7,467.430234988558,216.056853875665,436.597731334573,467.430234988558,197.408804988364,187.016243322795,834.657939847281,647.641696524485,0.344922660418067,-1.32151984950047,81.6618149151471
"2.homefeed_per",14,7,0.0616193360294741,0.0711684041770718,0.0347677606167677,0.0616193360294741,0.0515466818904198,0,0.169161751683347,0.169161751683347,0.398767400052449,-1.80817834644761,0.0268991283796946
"2.cspec",15,7,0.0238618582140192,0.0298817669971432,0,0.0238618582140192,0,0,0.059236287316355,0.059236287316355,0.247893954331467,-2.17184294619701,0.0112942463156597
"2.ifert_ha",16,7,117.346053248337,64.381948158834,117.698783910196,117.346053248337,60.6645271137528,0,192.952443857332,192.952443857332,-0.577268249537649,-1.06102747704928,24.3340891071611
"2.arable_ha",17,7,0.0492614525709587,0.0591927289629642,0.0309175531914894,0.0492614525709587,0.0458383643617021,0,0.148414985590778,0.148414985590778,0.564083324454304,-1.52447047916256,0.0223727486084648
"2.fodder_ha",18,7,0.0156036489493093,0.0292853466428933,0,0.0156036489493093,0,0,0.0756484149855908,0.0756484149855908,1.15631694008366,-0.397514335763265,0.0110688206107737
"2.grass_ha",19,7,0.918680413196388,0.0768332785279352,0.935505319148936,0.918680413196388,0.0748162591057462,0.770172910662824,1,0.229827089337176,-0.780810408752989,-0.732278056786702,0.0290402496283822
"2.rough_grazing_ha",20,6,0.0456107428603675,0.0579625715857508,0.0277205662325479,0.0456107428603675,0.0251574027600718,0,0.159511228533686,0.159511228533686,1.14227883363096,-0.429879804747529,0.023663120760772
