"","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"2.fa_aaua",2,13,216.042307692308,86.5741135438154,209.83,214.059090909091,107.873976,88.1,365.8,277.7,0.0784870548453652,-1.17811837659856,24.0113388853898
"2.op_ha",3,13,8.84052821786476,331.997915640911,46.6606005459509,18.40603970899,346.955043630573,-613.387027593766,525.847457627119,1139.23448522088,-0.282065378167194,-1.12053471675744,92.0796544761903
"2.vc_ha",4,13,608.507107652486,197.711091049762,586.748046875,575.862737108835,90.1303367997718,384.967791558504,1191.13449972663,806.166708168123,1.79579559958604,3.00280825364435,54.8351905006036
"2.gm_ha",5,13,1006.42830064177,223.13115799784,942.086734693878,994.111591927531,187.383623280636,717.361673735881,1430.97872340426,713.617049668374,0.495809189394566,-1.13767639165245,61.8854485626823
"2.nm_ha",6,13,-182.622346081325,272.231195330544,-103.300802817322,-160.484921506821,219.902314937812,-723.652480579517,114.896118097321,838.548598676838,-0.759246581465,-0.871424006203883,75.5033487342408
"2.fbi_ha",7,13,177.35591623875,210.37448202944,235.256225362946,168.622182135184,201.745398848325,-104.091796875,554.874704491726,658.966501366726,0.0499218204383498,-1.39625920855291,58.3473832312555
"2.slr_ha",8,13,0.0197876940957658,0.00603038191640945,0.0178219328355568,0.0195764955464605,0.00718334278259614,0.0128175175463898,0.0290810546875,0.0162635371411102,0.340236457398539,-1.56294990685021,0.0016725270161727
"2.sck_glu",9,12,0.477761236314033,0.316580149786456,0.616801364610274,0.487775782711573,0.263004167172242,0,0.855377008652658,0.855377008652658,-0.560877809708282,-1.41423394913311,0.0913888173496513
"2.sd_glu",10,13,0.4353978604045,0.244987999742331,0.436326737696601,0.437727160252387,0.22818346306602,0,0.84517342248224,0.84517342248224,-0.014000791170366,-1.1223253844229,0.0679474457649486
"2.sd_dc",11,13,0,0,0,0,0,0,0,0,NA,NA,0
"2.lspec",12,13,0.286028375736098,0.191111556235297,0.323573853553149,0.289659708373081,0.2117227218471,0,0.53211209246538,0.53211209246538,-0.405960567278023,-1.40651197766122,0.053004808872314
"2.feed_lu",13,12,222.21580849532,135.841375453611,205.945540321996,217.327916842811,140.600350412455,0,493.310533515732,493.310533515732,0.248504562834495,-0.827067878933819,39.2140273426158
"2.homefeed_per",14,11,0.361032429347204,0.283547127824165,0.251617114711293,0.340370132465134,0.227826420539782,0.0137864936596874,0.894239036973345,0.880452543313657,0.480659414807301,-1.29587163469704,0.0854926757614271
"2.cspec",15,13,0.713971624263902,0.191111556235297,0.676426146446851,0.710340291626919,0.2117227218471,0.46788790753462,1,0.53211209246538,0.405960567278024,-1.40651197766122,0.053004808872314
"2.ifert_ha",16,13,199.154579270843,38.839312175839,183.700340522134,198.731132967995,30.6714981292511,126.770525561823,276.196542311192,149.426016749369,0.304918206573296,-0.474163019448922,10.7720870425954
"2.arable_ha",17,13,0.727754765132871,0.139171004981858,0.765238526426154,0.728130888253512,0.209354853565131,0.494776431257835,0.956595744680851,0.461819313423016,-0.0151582917565425,-1.35255143029164,0.0385990918861494
"2.fodder_ha",18,13,0.0452260008671225,0.0336230055950422,0.03515625,0.0415831185936753,0.0266248113156428,0.00557594242958585,0.124947764312578,0.119371821882992,0.913400456697172,-0.107837385293162,0.00932534390062595
"2.grass_ha",19,13,0.224884402404065,0.126184390070134,0.22918553114426,0.231201947893023,0.152653216599331,0,0.380275804429586,0.380275804429586,-0.303719819043027,-1.32254094548343,0.034997252966232
"2.rough_grazing_ha",20,12,0.0350688335690152,0.0916177473786633,0,0.00991423293587945,0,0,0.321683673469388,0.321683673469388,2.51355507640382,4.99609867539226,0.0264477655558092
"2.wood_aua_p",21,13,0.00525337897616338,0.00882243073078467,0,0.00414407907126354,0,0,0.022709056906225,0.022709056906225,1.04279043594247,-0.767302328593279,0.00244690202877487
"2.fwood_aua_p",22,13,0.00174685053124807,0.00629835916098644,0,0,0,0,0.022709056906225,0.022709056906225,2.81617022698962,6.44378698224852,0.00174685053124807
