"","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"fwood_aua_p",22,67,0.00562121013666878,0.0154808910418726,0,0.00142056617310934,0,0,0.0765528773604144,0.0765528773604144,2.86138164649446,7.67415444545284,0.00189129185672607
"nue",23,67,0.612986567164179,0.299391654351976,0.5418,0.570856363636364,0.19006932,0.1462,1.9881,1.8419,2.59789348752789,9.04416524842159,0.0365765120570958
"farm_n_surplus",24,67,60.9092537313433,56.9680308624384,58.56,56.854,43.44018,-74.11,372.02,446.13,2.27141556711178,11.3451870052966,6.95975267653695
"dsecxx613*",25,67,9.26865671641791,19.5204493316021,1,4.63636363636364,0,1,78,77,2.07499540500468,2.87114673528577,2.38480244842723
"dseczz612*",26,67,2.1044776119403,5.39959125377324,1,1,0,1,35,34,4.91460998067866,23.9411842848306,0.659665063224643
"outputinputlesssubsratio",27,67,0.875104626865672,0.184074517703189,0.86268,0.868980545454546,0.14685153,0.4463,1.52997,1.08367,0.739610781078168,2.29143759917868,0.0224882815479535
"fo_kg_ha",28,67,3575.58432254297,1794.93271903621,3262.85714285714,3410.24924906769,1404.27388700565,208.594164456233,9636.83644189383,9428.2422774376,1.050858370071,1.19166313338181,219.285932941606
"netem_ha",29,67,5232.88882274915,2200.35569951726,5161.07237240106,5171.13799501918,1796.01839078977,465.054277029961,12288.8773314204,11823.8230543904,0.462527366974455,0.772532933543151,268.816233196254
"ghg_ha",30,67,5533.42496419229,2002.88239121825,5173.98001665279,5428.5557578716,1680.99361514327,1160.29342723005,12288.8773314204,11128.5839041903,0.715104428210755,1.08010047938214,244.691028846162
"tde_ha",31,67,506.990649680916,262.339062694326,461.20777027027,477.40650860914,150.90315921212,178.345070422535,2259.54088952654,2081.19581910401,4.44601593563345,27.0559005009246,32.0498175223197
"tie_ha",32,67,1474.61254649922,879.478863949199,1339.91446028513,1380.29524200488,553.733760554927,312.197807960564,7135.91665520561,6823.71884724505,3.96250386401044,22.9736900395751,107.445444131788
"tch4_ha",33,67,2100.23346385979,992.8766961146,2032.29708168202,2106.71503220494,993.211818591022,0,4484.09482758621,4484.09482758621,0.0225689581647726,-0.165907486066437,121.299194278645
"tn20_ha",34,67,1451.58830415236,515.296794589257,1462.47346938776,1446.51369867068,490.310672469925,323.509389671361,3176.55667144907,2853.04728177771,0.342551744924001,0.729032413854946,62.9535230735546
