"","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"1.rough_grazing_ha",20,48,2.12978086709881,3.38367390197245,0.618211676044504,1.40597456627019,0.781395909829202,0,14.7341176470588,14.7341176470588,2.16074240286341,4.26581371633597,0.488391259538426
"1.wood_aua_p",21,52,0.0447795195841171,0.131936941011661,0.00146310060279745,0.0141491355173665,0.0021691929537075,0,0.796351021457022,0.796351021457022,4.43756542482813,20.3917364151408,0.0182963617671312
"1.fwood_aua_p",22,52,0.0277733869136593,0.123244023631814,0,0.000522051729378957,0,0,0.73210844147501,0.73210844147501,4.77001795564458,22.2074370907103,0.0170908710230384
"1.nue",23,48,0.139891666666667,0.110623039871243,0.09635,0.124565,0.07012698,0.018,0.4976,0.4796,1.30338021729384,1.17048069002344,0.0159670604620592
"1.farm_n_surplus",24,48,98.149375,227.608795051306,60.315,62.7295,37.331868,14.49,1619.74,1605.25,6.21500863980162,38.6136865678755,32.8524997731995
"1.dsecxx613*",25,52,5.34615384615385,15.0969216643849,1,1,0,1,77,76,3.53921821141873,11.9424552140325,2.0935663524078
"1.dseczz612*",26,52,3.23076923076923,7.35544452107173,1,1,0,1,33,32,3.15798204138085,8.76153357653572,1.02001662979057
"1.outputinputlesssubsratio",27,52,0.728301923076923,0.205517552592668,0.710705,0.725425714285714,0.19829775,0.19673,1.26398,1.06725,0.202573499040714,0.497758218044584,0.0285001566877205
"1.fo_kg_ha",28,52,220.353742073102,176.451766008518,159.113485016648,184.501909191146,72.3044120478527,64.5733788395904,1006.32011967091,941.746740831315,2.41861010135504,6.57022055831202,24.4694573073033
"1.netem_ha",29,52,3015.03071444537,6177.6160552513,4169.71970786265,4079.19578217521,1153.61453734017,-38551.4668769716,5459.90120746433,44011.3680844359,-5.94650245229536,36.5984428440801,856.681209513006
"1.ghg_ha",30,52,4291.83427721309,711.54333749627,4228.57917460854,4288.93218349553,891.599539653194,3127.76342975207,5479.0925632447,2351.32913349264,0.0264087100476322,-1.39420880186439,98.6733072329838
"1.tde_ha",31,52,223.037722105145,84.9981188959754,223.311705814401,218.040385973924,91.6854213731045,86.7797947908445,497.799684542587,411.019889751742,0.694425233403763,0.665478085597452,11.7871183075932
"1.tie_ha",32,52,713.939442747258,288.944242899716,679.497392096568,689.28446657272,267.714254464286,184.060838747785,1502.02973977695,1317.96890102917,0.71817726663098,0.250864138073016,40.0693570586556
"1.tch4_ha",33,52,2365.40896323904,472.713171262289,2319.79200338844,2340.80848906083,543.7382559799,1633.01115241636,3516.72242765745,1883.71127524109,0.362162714623711,-0.692326757527826,65.5535222143605
"1.tn20_ha",34,52,989.448149121653,253.237328635593,946.415884527873,968.468002225819,260.520929070058,581.505882352941,2027.16417910448,1445.65829675154,1.31913850665969,3.29787932625772,35.1176989714291
"2.cluster",1,35,2,0,2,2,0,2,2,0,NA,NA,0
"2.fa_aaua",2,35,295.241428571429,178.226538215749,233.4,284.167586206897,177.02244,72.4,645.66,573.26,0.586950264666445,-1.09788353793095,30.1257834157149
"2.op_ha",3,35,-26.8674343303271,171.684432165403,-21.4588427057865,-17.6174737078277,180.048438190051,-505.437430786268,279.86901068597,785.306441472238,-0.520876432304518,0.165978488631008,29.0199656630479
"2.vc_ha",4,35,169.749703103953,76.0085958149641,148.383269059626,163.953984599633,68.2025975644265,35,368.83833160979,333.83833160979,0.736609793363421,0.0811930736587683,12.8477976297914
"2.gm_ha",5,35,367.728735323834,174.805417792309,319.994067042421,357.978734930306,163.968495205627,108.310844446773,761.325966850829,653.015122404055,0.522769770648759,-0.643723044228779,29.5475085193532
"2.nm_ha",6,35,-81.7080138006716,155.972061096388,-81.2644846513519,-69.2685558563862,165.403536890997,-513.466223698782,154.009386523634,667.475610222416,-0.740294013865669,0.285011650422492,26.3640902108778
"2.fbi_ha",7,35,96.1983258143035,119.185888004592,69.9410449278309,91.475999527012,131.682582711119,-186.910299003322,399.540023894863,586.450322898185,0.291615908861524,0.0679415484649231,20.1460920701355
"2.slr_ha",8,35,0.016168016765193,0.00768023122223913,0.0146108814816129,0.0150362972724295,0.00551005790538615,0.0065749354005168,0.0459983207388749,0.0394233853383581,1.89211397281813,4.46703076358062,0.00129819601895484
"2.sck_glu",9,35,0.168832437611884,0.16191915811341,0.170270056228716,0.151395498393923,0.243153493691241,0,0.582332915248163,0.582332915248163,0.671052845954014,-0.327047346387114,0.0273693330803215
"2.sd_glu",10,35,0.55873142713778,0.198035341237527,0.555500351923156,0.550263310085062,0.224075443725454,0.245921846315237,1.11385390428212,0.867932057966879,0.501090771358856,-0.134547986793221,0.033474082246702
"2.sd_dc",11,35,0,0,0,0,0,0,0,0,NA,NA,0
"2.lspec",12,35,0.994685443222984,0.0191885265655769,1,1,0,0.913640469738031,1,0.0863595302619693,-3.43202828769679,10.5923143293988,0.0032434529737737
"2.feed_lu",13,35,136.810955600113,61.8121042638163,140.333939118582,137.843872770198,70.296750369453,24.9859031389011,242.010676156584,217.024773017683,-0.138069213968462,-1.0943438052049,10.4481525824574
"2.homefeed_per",14,35,0.0147258079763043,0.0871190548584207,0,0,0,0,0.515403279170649,0.515403279170649,5.41864613603083,28.1689795918367,0.0147258079763043
"2.cspec",15,35,0.00531455677701588,0.0191885265655769,0,0,0,0,0.0863595302619693,0.0863595302619693,3.43202828769679,10.5923143293988,0.0032434529737737
"2.ifert_ha",16,35,15.2618159620668,14.622975251367,13.1715494531811,13.3251785533247,12.8379604071147,0,67.3311184939092,67.3311184939092,1.41477843833927,2.47950962890618,2.47173395009653
"2.arable_ha",17,35,0.00449295997468755,0.0265807096725248,0,0,0,0,0.157253599114064,0.157253599114064,5.41864613603083,28.1689795918367,0.00449295997468755
"2.fodder_ha",18,35,0.00217553822937503,0.0069229365034675,0,0.000229121319738802,0,0,0.0295629820051414,0.0295629820051414,3.08510718208196,8.42491463569598,0.00117018984822418
"2.grass_ha",19,35,0.449038899479414,0.319002428171116,0.344170403587444,0.436613428581118,0.295814707428866,0,1,1,0.459064905858179,-1.18765719847832,0.0539212518875093
"2.rough_grazing_ha",20,31,3.83270745252248,5.69890677938957,2.66300768386389,2.37942734862214,1.33408660043649,0,24.4424853064652,24.4424853064652,2.77552238050298,6.80837174259298,1.0235538733347
